Subject	IGHV1-27:122_AG	IGHV1-27:172_AG	IGHV1-27:211_AG	IGHV1-27:217_AC	IGHV1-27:258_CA	IGHV1-27:84_TC	IGHV1-27:93_AT	IGHV1-27:97_GC	IGHV1-20:102_AG	IGHV1-20:140_CG	IGHV1-20:141_CG	IGHV1-20:143_CT	IGHV1-20:14_GC	IGHV1-20:171_TG	IGHV1-20:172_AG	IGHV1-20:84_TC	IGHV1-7:125_AG	IGHV1-7:147_AG	IGHV1-7:14_GC	IGHV1-7:287_TA	IGHV1-7:41_GC	IGHV1-7:56_GC	IGHV1-7:70_CT	IGHV1-7:86_AG	IGHV1-10:102_GA	IGHV1-10:140_TC	IGHV1-10:143_TC	IGHV1-10:14_GC	IGHV1-10:155_TC	IGHV1-10:166_GA	IGHV1-10:243_GC	IGHV1-10:258_AC	IGHV1-10:69_GA	IGHV1-10:97_GC	IGHV1-21:131_GA	IGHV1-21:172_GA	IGHV1-21:174_CT	IGHV1-21:175_TA	IGHV1-21:20_GA	IGHV1-21:258_CA	IGHV1-21:69_GA	IGHV1-21:70_TC	IGHV1-17:102_AG	IGHV1-17:110_CA	IGHV1-17:131_GT	IGHV1-17:140_CG	IGHV1-17:143_CT	IGHV1-17:148_GA	IGHV1-17:14_CG	IGHV1-14:172_GA	IGHV1-14:53_CG	IGHV1-14:97_GA
14121	0.8159645232815964	0.8850267379679144	0.5178041543026706	0.5333581811405144	0.3513820522529345	0.3253731343283582	0.1607347876004592	0.2363203806502775	0.2622279129321383	0.2695126655522695	0.880864589955499	0.8727573482631378	0.7563778732003031	0.8063432334363662	0.8891405729513657	0.4025546983685342	0.0127959053103007	0.8333765425697397	0.7924702266615444	0.940171720862258	0.9341099194334684	0.1957903912218633	0.2115571713861436	0.0099871959026888	0.9264085991288464	0.9765311556896858	0.9846974837432853	0.975177551872998	0.9762958166972412	0.72003432003432	0.1982804751881845	0.9599799182385428	0.8193305176445949	0.6682475509252059	0.986494198211908	0.9726942906244034	0.9466983372921616	0.9558371735791092	0.9979221760483564	0.1146225959215231	0.1609871855719032	0.4701598411047006	0.8779031187790312	0.9977146588312112	0.2564994204338466	0.0920559154449369	0.1082372322899505	0.106196213425129	0.8295269168026101	0.574575586095392	0.0973475279682425	0.5583521310696901
14123	0.9868015838099428	0.9725842696629212	0.9762428508578972	0.9924478009773434	0.9583333333333331	0.9938325991189428	0.7271053842613898	0.6649431230610134	0.9278951486697964	0.6894161870081053	0.7266658813366317	0.7253980582524272	0.3962511570502932	0.3289495940460081	0.5889630078835658	0.9805847772277227	0.934156378600823	0.7675863139914074	0.9690653008962868	0.8565009668979638	0.9311959654178674	0.9279905291332098	0.9551597051597052	0.9692948619040272	0.2029459901800327	0.1338028169014084	0.1407528641571195	0.3442088091353996	0.4957841483979764	0.8921933085501859	0.7071917808219178	0.2255389718076285	0.9657980456026058	0.6762075134168157	0.984806984507404	0.961277873070326	0.980323775079652	0.9846473208493708	0.9979530916844348	0.7509360034828036	0.7252238742019795	0.9890377068759596	0.9878845037724898	0.99953007518797	0.996377882909521	0.8657445077298617	0.868639912838206	0.7498812915479582	0.8931165311653116	0.6645460797799174	0.998861973662819	0.639674378748929
14125	0.837465564738292	0.8438003220611916	0.9810165339865278	0.9947643979057592	0.8631972577126831	0.90625	0.523915109280963	0.4981878088962109	0.8367666815942678	0.6867026222800818	0.7154316842026714	0.7130656610470275	0.3998749356286324	0.3432753816569208	0.5529586492613148	0.9826538504032704	0.9444988801791714	0.7182732194333122	0.964945292354868	0.8048371647509579	0.925814571388617	0.9263893743446348	0.9550389755011136	0.966581884979511	0.1996699669966996	0.1107142857142857	0.1295081967213114	0.3664495114006514	0.3418367346938775	0.7627811860940695	0.731239092495637	0.2277227722772277	0.990228013029316	0.746031746031746	0.9271727543062336	0.922097039008096	0.9059709037802616	0.9148135477249402	0.935656685276039	0.7316281189472486	0.7139325842696629	0.9834050399508296	0.977039770397704	0.9994427106553724	0.9980338486448976	0.9085970444098316	0.9061708153227008	0.7990526358773327	0.9239142549318274	0.6941622646620615	0.9992507492507492	0.6674353483775325
14127	0.79688535453943	0.8293103448275863	0.984717607973422	0.9913188647746244	0.854485049833887	0.9040688058220312	0.6823888700373261	0.4998030720756203	0.8098496989647854	0.6746826118982625	0.7192105377559449	0.7177516836470385	0.3969537500534805	0.3541472506989748	0.5698264722170944	0.9803223870359256	0.9158594647841076	0.7072728770282514	0.9779104966047616	0.8243418613274008	0.9427399507793272	0.9235934812873638	0.961764705882353	0.9528309639247268	0.2901639344262295	0.1054545454545454	0.2077922077922078	0.3561430793157076	0.4744645799011532	0.8756302521008403	0.7092084006462035	0.2625418060200669	0.9828660436137072	0.6419354838709678	0.9173633595901995	0.918433694017177	0.9054119704624952	0.9018536003577996	0.920512573465652	0.7248421468034728	0.7428488596830306	0.98915767154973	0.9745006744702144	0.9993055254134294	0.9880621129162552	0.8766441521507288	0.8602192638997651	0.7268269684111268	0.9028650687009666	0.7099258414147176	0.996825816690914	0.6677495036996932
14129	0.9825151311365165	0.9301833568406206	0.9804582210242588	0.9922033898305084	0.9661016949152542	0.99527665317139	0.7751804743898246	0.7512611563833915	0.9133965789851948	0.7580492768369794	0.7910571151288595	0.7845600797266515	0.3831463864830328	0.2753365707292037	0.5390893969285522	0.9884469091038356	0.9482326746451434	0.6456068999368908	0.9499687304565352	0.7288265501647889	0.9099797471890496	0.9088043706661064	0.949131341209173	0.96335005574136	0.217	0.2645739910313901	0.2035928143712574	0.431547619047619	0.5283018867924528	0.8336980306345734	0.635593220338983	0.2661943319838056	0.9721946375372392	0.7102212855637513	0.986141234422674	0.9806793508261876	0.9786310640332488	0.9863980972201576	0.9983542405734556	0.7085106382978723	0.6588382077721918	0.992243524074345	0.9891973370179626	0.9997486805730084	0.995631083555527	0.90146582416525	0.9017150395778364	0.748907253107499	0.9143268989721736	0.69107303877367	0.9964676198486124	0.6352891515407345
14133	0.7294589178356714	0.6421499292786421	0.9732798931195724	0.974496644295302	0.7333790267306374	0.8709893048128342	0.3695945945945946	0.4222065063649222	0.7487560493490559	0.6712666666666667	0.8396556362658057	0.8288353678653909	0.424973698053656	0.354313851423678	0.5810829718763117	0.8630524998353205	0.9057357212003871	0.8234291281052118	0.9788902291917974	0.8150241725548532	0.937208880285524	0.9163235650278518	0.9570223025919228	0.9665271966527196	0.3	0.1682242990654205	0.3159144893111639	0.4940617577197149	0.5098039215686275	0.7882037533512065	0.6971279373368147	0.316546762589928	0.9857142857142857	0.645476772616137	0.9017623865849604	0.9210221793635488	0.8932723461025348	0.8895166352793471	0.8945428773919206	0.7958514230583694	0.8217149907464528	0.9766485464429212	0.9759625611572006	0.9998593134496342	0.9940828402366864	0.9215416877576108	0.9019414048711611	0.7187286137936278	0.9383263009845288	0.7347554406377935	0.549553208773355	0.6143242433323344
14135	0.9852042064074346	0.967495936992124	0.9703794369645043	0.9917654398003743	0.9147047947738198	0.989269601268138	0.8380388202672044	0.7887973180611817	0.8915525520184955	0.5453569127228467	0.5916568110955811	0.582436200628287	0.5708812260536398	0.4723061045067084	0.6877457161931607	0.976083812480158	0.9120013044896184	0.5156122726038554	0.9620814626494292	0.7834956809410034	0.9053276909722222	0.907813347802496	0.9437959360138348	0.9428679941403072	0.4963369963369963	0.4613034623217922	0.4840182648401826	0.6657584014532243	0.6629001883239172	0.7976570820021299	0.4905838041431261	0.5538033395176253	0.9372727272727271	0.5939036381514258	0.9882137186053274	0.9831017480950246	0.9776791717090224	0.9810752005802096	0.9988426956289504	0.6873649985220891	0.6702196744071479	0.9901980440642474	0.98774480355641	0.9950019992003198	0.9935235284472864	0.8259227326846491	0.819702974260438	0.7065062734445738	0.8546701762782165	0.7224337891639259	0.9943354076910804	0.6423580356264147
14137	0.9787128712871288	0.9761904761904762	0.9717261904761904	0.9925335988053758	0.9732997481108312	0.991571641051066	0.8294534412955465	0.7736720554272517	0.9144161522633744	0.6718518040405345	0.7166752777060191	0.7065349059611093	0.3995304866442485	0.3430682617874735	0.6036472918516494	0.9793283297290422	0.9549577729121052	0.7878334776107657	0.974399000936622	0.8809889173060529	0.9438131807852048	0.9421752738654148	0.961646398503274	0.9704202206745444	0.2675675675675676	0.1603498542274052	0.1581769436997319	0.339572192513369	0.5342465753424658	0.803921568627451	0.654178674351585	0.1916666666666666	0.9544235924932976	0.6548672566371682	0.9858937397034596	0.9802302173127548	0.9785548984314736	0.986124824611547	0.9978493522453786	0.7277336399749111	0.6976756145222668	0.9926745556067824	0.9879446873891976	0.9999409611524384	0.9967410983705492	0.8705989110707805	0.8728412585758221	0.7398296465802187	0.8956050430069518	0.6310929783122182	0.9958498023715416	0.6497879770516338
14139	0.8080808080808081	0.8417320840719169	0.6273736128236745	0.6434436426971883	0.5342771982116244	0.3910780669144981	0.3066193253867613	0.2997008430785967	0.8145676797129079	0.7883430380462434	0.8258502637782018	0.8172996486531704	0.3815964523281596	0.29037126471476	0.52415271904223	0.933085295424256	0.5429658767469379	0.8644655704008222	0.5770092142308677	0.8801303408633252	0.9354208689527104	0.9418269230769232	0.9626001212624056	0.5458505493097595	0.9170337738619676	0.9256626684436546	0.934257075471698	0.898989898989899	0.9541927782751416	0.7836632780453004	0.908449624290753	0.822547281323877	0.1865376154861416	0.148410984264116	0.9873811480220684	0.9790928419560596	0.9621065019123272	0.968555693728904	0.9976021989590036	0.5819242676827816	0.5620270983635404	0.926832123624444	0.9603188767921946	0.9997627942833422	0.9945111285361	0.8839225743420651	0.8743162901307966	0.7395266421971902	0.8983542505327966	0.6914611779091093	0.9950617283950618	0.5490104772991852
14143	0.8054662379421221	0.7290803645401823	0.99195494770716	0.997560975609756	0.7435064935064934	0.8962188254223653	0.4827586206896551	0.5284837861524979	0.6468069488622462	0.4924825815914925	0.7451462275743426	0.7361918604651162	0.5647824514884898	0.4971662053512587	0.7112629780523064	0.7806848324089704	0.9460684341717652	0.8076455388356893	0.9844410876132932	0.943936021106439	0.9482758620689656	0.9380108991825612	0.9549013702755608	0.96543359611886	0.3097826086956521	0.25625	0.2307692307692307	0.3989071038251366	0.6555555555555556	0.8757763975155279	0.7965116279069768	0.2527472527472527	0.9130434782608696	0.5804597701149425	0.9228055077452668	0.9251688896587562	0.9107312440645774	0.9123998606757228	0.9200445625160684	0.828108581436077	0.8267723318115255	0.9893598764372749	0.981176127243543	0.999854862119013	0.9926547743966422	0.8655187769036663	0.867112532712998	0.7304565353345841	0.893462820698652	0.6837844674930432	0.4124649859943977	0.5822823746539526
14145	0.8692090395480225	0.9285714285714286	0.5365025466893039	0.553566354077863	0.4939862542955326	0.3477768337581421	0.1765744555620953	0.2699665958092924	0.7779374471682163	0.7157049067035246	0.7724576271186441	0.7620960991126737	0.3982138385777481	0.4250230840258541	0.6586474204758087	0.9470071159480956	0.5237335763651553	0.748604633381757	0.5660191227803916	0.896935685016925	0.9241615853658536	0.9223751235459592	0.9548176787203396	0.5173095944609297	0.9218595450049456	0.927283653846154	0.9326999208234362	0.915961424916355	0.9625945085555112	0.7274340770791075	0.8963085856491083	0.8354228855721393	0.1955792382080126	0.1682942031996676	0.9866244280183034	0.9804869421682486	0.9569341345587368	0.9684097804747456	0.9972525866604316	0.5052782250849883	0.4793218748166832	0.722602539348195	0.953887884267631	0.9998997493734336	0.9933223751797822	0.8710859775892764	0.8663321625689915	0.716941694169417	0.8994994994994995	0.5774480712166172	0.9963411201801294	0.5648280802292264
14147	0.7907174430465828	0.8759716704093972	0.5301040422991642	0.551393877201984	0.3229585591886693	0.2841800204568701	0.1406711876195444	0.2600364963503649	0.1680866648675739	0.1989589807333747	0.9345164767477672	0.9208765153543156	0.8545981614982644	0.8281931011581088	0.9260464548671846	0.2604154711350855	0.010114958400939	0.7791743342245061	0.4494025005180631	0.9194403222387112	0.555056179775281	0.902431421446384	0.9385098743267504	0.0108083842674125	0.9250176429075512	0.984820267234244	0.9862802414912526	0.9697859718506456	0.9782011519716438	0.7372199102258892	0.1703208793813516	0.9500097083028394	0.8508595863513395	0.6830433412396955	0.9893360273895716	0.9609803473491773	0.9301462317210348	0.9329993738259236	0.9979884896910096	0.1155876951331496	0.1427771556550951	0.8459302325581395	0.8984085458905602	0.2516171233374518	0.9952283071501984	0.061236491950305	0.0774956217162872	0.1031074503931112	0.787632864119506	0.6786030621283057	0.9949750731977526	0.5685190870944632
14149	0.958451906659078	0.9734407639510594	0.9654384461582404	0.9632416787264834	0.9304018637157834	0.9814656401482748	0.8042777615001464	0.7242489270386266	0.7024719635898503	0.5776556995282737	0.8095539100595991	0.8031886307995462	0.5509185889534542	0.4387811997769687	0.6428206764518187	0.7792868271746479	0.371647809576009	0.7472873093253657	0.937820387399726	0.7747599451303154	0.3614567286803333	0.8868146521295788	0.9306446565482712	0.3885182859833621	0.8706038713195202	0.9482301037465964	0.9574909279419388	0.9054825524440092	0.9580341969271322	0.7298976759600646	0.1379177737379387	0.8312532411408816	0.9763238811069354	0.8312260984937173	0.9877910431635244	0.9770174341121114	0.9646640273913974	0.98133794258244	0.9991235990864183	0.6183920704845816	0.686547364431329	0.9732263805147549	0.9678849233584992	0.854010435972741	0.99466322610914	0.7501169727453504	0.7481044162759739	0.63633533605205	0.8941387050032673	0.7082197382769901	0.9944095477386934	0.6316560067812284
14151	0.8043956043956043	0.8787492022973835	0.4078844039579079	0.4315405362525781	0.2622846202935545	0.1634173403074972	0.0683349374398459	0.1669858958732369	0.4022869022869023	0.5100869887099759	0.8863305865244789	0.8709423925527413	0.5529298287918978	0.7538481522374489	0.8586648174998424	0.6252332510684404	0.0126513645400325	0.7981055316048333	0.5315472606863335	0.9458594091107554	0.4513754826254826	0.9150160518505058	0.957846561483801	0.0079941860465116	0.9470983274201724	0.9813342660900534	0.9831326060911784	0.9702756766893792	0.9828450269853508	0.7306299241999925	0.4189565780946209	0.950777284770326	0.5956559894690654	0.4926407813407096	0.9832830387507784	0.9772562303411566	0.9432964920711197	0.9505668272271688	0.993601986249045	0.098929042984987	0.1927941740130318	0.3981848578934798	0.8615451863184351	0.474257102427343	0.9887377341659233	0.1693466771618126	0.1790345428789365	0.1535033975715717	0.8546731496488384	0.764518925166137	0.99589835042354	0.653118985622099
14153	0.9900191938579654	0.9760878087024696	0.9357114856918856	0.9945925067593664	0.9383673469387755	0.9765474817377932	0.8654301499605367	0.778362853039732	0.5637265711135612	0.3705037964861719	0.8292144998020698	0.8013045384784039	0.6606568985238848	0.6138822115384616	0.7790152403282532	0.5878042111019962	0.4722800277466517	0.7840670859538784	0.9785146878498694	0.8891513719789206	0.4644975156275044	0.908326639892905	0.953836323944412	0.4816616766467066	0.9149755354134916	0.974526958290946	0.9757817537072856	0.9602304330552244	0.970414201183432	0.7076489214328121	0.0647386253630203	0.9349153370237708	0.9710819411296738	0.7807837948811533	0.9917250583917252	0.9781659388646288	0.973390385772548	0.9797526837885582	0.9992022867779032	0.5063936879336145	0.5325031800227622	0.9893595797033984	0.9724992444847386	0.7315440289505428	0.9960820324456688	0.5588654239177556	0.5682587666263603	0.4904746528898934	0.9022867775043516	0.6956082219476581	0.996447973255328	0.6251104015218425
14155	0.9905027932960894	0.9805603201829616	0.9860491071428572	0.9899441340782122	0.8520809898762655	0.967706013363029	0.7639362912400455	0.7618122977346279	0.465800371269456	0.3362124348633021	0.857650992388134	0.8464146944542564	0.6700972790074722	0.6181494937002396	0.7815699658703071	0.5068077601410935	0.6014251781472684	0.6772430184194891	0.984035004730369	0.9436893203883496	0.600970643939394	0.9242999525391552	0.9627747577404868	0.6169354838709677	0.9388866552140064	0.978434268833087	0.9800926094724176	0.9692112879884224	0.9597290457049278	0.7205300369069323	0.046594455663668	0.9488948227265984	0.9798597049464854	0.7827497865072588	0.9864960909737028	0.9628864510614048	0.9790833809251857	0.9827511547344112	0.991000566893424	0.5367695099818512	0.5452669039145908	0.9899326479971642	0.9656706507304116	0.6554843822228092	0.9858040965321436	0.4699670410977332	0.4744482004374627	0.4014084507042253	0.9097263435542368	0.7279565087876081	0.9974749245984428	0.5702677746999076
14157	0.7799133220275107	0.8074907820686978	0.4446961117402794	0.4681214421252371	0.2062391681109185	0.1943815987933635	0.0875926648458837	0.1748040988547317	0.2494749737486874	0.3222744611017475	0.8552976086577063	0.835867581892432	0.7574210298572046	0.7547099767981439	0.8447102115915363	0.4279029462738302	0.0111971019265601	0.6155721825105218	0.748829850352693	0.920957215373459	0.9175285070273136	0.2389245745314879	0.2574919317657906	0.0068251508457252	0.9452450022072272	0.9824159021406728	0.987888504396965	0.9801083009891072	0.9779585537210012	0.7291168545295837	0.186090974269099	0.9631183781089728	0.8384191234061218	0.691296862373072	0.987598547258393	0.9730427046263344	0.925222816399287	0.9297434502764936	0.9905560458958516	0.1013666395148882	0.1165883500310311	0.7139830508474576	0.8621599999999999	0.9969296173830892	0.1589918364111912	0.0703809979276263	0.0726407613005551	0.082779555336779	0.8876236846238417	0.6825432741260324	0.1126326242617467	0.5648950176702932
14159	0.7974705178601947	0.8566654941962716	0.4105858170606372	0.4219314856257531	0.227514164305949	0.187693898655636	0.0948245918721778	0.1885048974311587	0.2567101013475888	0.3551170002819284	0.8838096290973412	0.8722968862341685	0.7137452711223203	0.712858055894486	0.8133246936852027	0.4451357154655068	0.0128082106053652	0.4565088255261372	0.7582582582582583	0.9434800161485668	0.9332553182597066	0.2274776655255907	0.2524502648371355	0.0152843898772237	0.9301094846211736	0.9777088796843214	0.9836494679685408	0.9754426935994512	0.9747320814079246	0.7590245660400025	0.1963925885879982	0.9585434451313948	0.8249340385287278	0.6632777551850346	0.988817663817664	0.9709665828242904	0.9169175627240144	0.9158251586843624	0.9980818414322252	0.1141904409040385	0.1520760380190095	0.7339495200853182	0.8755214793099559	0.9928343503330906	0.2131323396567299	0.0997292158783199	0.1084453519369292	0.1512507271669575	0.8820567336205449	0.7466836341200062	0.1126138851613814	0.5956981407218374
14161	0.7952124613446341	0.8843322818086224	0.587206626783249	0.6012665515256189	0.5066063977746871	0.3226363008971704	0.2317419049870007	0.2522310361923649	0.792838616229326	0.7464433147964928	0.7891038696537678	0.780688497061293	0.4090954556063081	0.3953759330056435	0.6346530772246178	0.9234797691717536	0.4772850091868718	0.7614042691515874	0.537491013659238	0.8352160344600237	0.926276607278378	0.919431279620853	0.959090582573091	0.4939989187240944	0.9227776368096084	0.941201827743771	0.9368555602897316	0.9100582721053964	0.9459806523414092	0.7555120039196472	0.879148181011535	0.8370459218642906	0.2330591128827071	0.2284183718275226	0.9865386543667904	0.9743789993449892	0.965651540278406	0.966526984126984	0.9973793895225498	0.4947139938712973	0.4838904247298316	0.7165762025063158	0.9514016352411148	0.9987942790620322	0.9897612371484408	0.8654162696006237	0.8415594152192928	0.702075209537896	0.874621039079696	0.6604066985645933	0.9790529247910864	0.5495547256535479
14163	0.9834047109207708	0.9794192275162108	0.9828602035350832	0.9918831168831168	0.9568403908794788	0.9807332084559808	0.800768386388584	0.7571385632702134	0.8947119738551798	0.7128158271094867	0.7533662388943732	0.7493368700265252	0.3664027324949542	0.3199965656392203	0.584347018077378	0.9519253208868144	0.8966366650876362	0.8096947076275242	0.9696697265070502	0.8768804230631001	0.9488839179477416	0.9287513665098152	0.967629129058173	0.965607210626186	0.48380355276907	0.455456570155902	0.4351464435146444	0.5532574974146846	0.7354555433589463	0.8270401948842875	0.5774647887323944	0.440552016985138	0.9317476732161324	0.5975336322869955	0.9800130959433756	0.9812419753859644	0.9741169115348548	0.9797275994703324	0.9982623266205356	0.6909148565086412	0.6754727561606281	0.9796913331056112	0.9832003952848168	0.9973567350391204	0.994372356441322	0.8820143363985229	0.8733185043957208	0.7768236993091604	0.909746657283603	0.6446428571428572	0.9870028882470562	0.6838265099310904
14165	0.9792170130497824	0.9755	0.9784085395439108	0.9910128734515424	0.915709748350843	0.9741483450108722	0.8228527607361963	0.7087294727744167	0.5833586791223115	0.4122206824874416	0.7909814782759217	0.7868591809548365	0.6610183996576808	0.5599150664697193	0.7304395155803511	0.627968790191203	0.527760568078921	0.4867422422903257	0.965394135567403	0.8610778443113772	0.529274339658625	0.9028189202102246	0.9463138356099188	0.5500811610808746	0.9268138801261828	0.9663872520541124	0.9766879261051242	0.9495720690123624	0.9644537230340988	0.75086482390538	0.0816787999117582	0.9053101764510044	0.9792204966410096	0.8093736931836459	0.9905812324929972	0.9862446487472804	0.9788198103266595	0.9794859032246596	0.997870855148342	0.6026410138085264	0.6209251024195526	0.9829334825487864	0.9703996486605182	0.6436025607296325	0.9928185122794576	0.5198987296793106	0.5275380099022916	0.4569922567403676	0.8798466498213819	0.7229194446623265	0.9883111648528818	0.6324992052318452
14167	0.7857471264367816	0.7816447538025264	0.9923611111111112	0.9923769923769924	0.8609364081062194	0.9198069852941178	0.5983859482553999	0.5984334203655353	0.7887811083724259	0.8108403996974402	0.8485564512926413	0.8397472378672214	0.4351246624134016	0.297758598479969	0.5405695071976463	0.9721079641164256	0.9352420563911592	0.7826297209729677	0.96269699744566	0.705993113836884	0.857842186894145	0.8413480108149864	0.9459069252610808	0.9628892985349762	0.438332368268674	0.2530940594059406	0.2354634427173287	0.4735935706084959	0.527498521584861	0.8175487465181058	0.6538461538461539	0.3251605370694687	0.9702005730659026	0.6829566279780086	0.9028493996311212	0.9038636708668588	0.8960078484642668	0.89028392611815	0.9023548822558872	0.6742669767796545	0.6579323308270677	0.986142841092094	0.9732519446387315	0.9985237673457336	0.9928238482384824	0.9250053798149344	0.9268498942917548	0.7573179354230497	0.91650170576591	0.7124878993223621	0.9921259842519684	0.6194379391100703
14169	0.9879832810867294	0.9800646551724136	0.9695876288659794	0.9916623241271496	0.6732984293193717	0.9463641052088706	0.8573717948717948	0.846774193548387	0.0556523181554283	0.0103934669636228	0.9902597402597402	0.9853981572885818	0.9757568299286242	0.8973988439306358	0.9514930414808808	0.0478166207944789	0.0095497953615279	0.8463415472385469	0.9865844938540638	0.917170719664239	0.0031655263964055	0.9212464202918316	0.9597007311681688	0.0058250442839623	0.9427407726725432	0.9849500595067716	0.987364620938628	0.9825143379480148	0.9786615817670028	0.7615038572022186	0.0377783412131426	0.9480425955718992	0.9787312551658992	0.8147226351746372	0.9891992196793072	0.9877915017406648	0.9828317993228098	0.9866595775532891	0.984055639666919	0.0681393289383056	0.224913165532664	0.9835646284279828	0.948254726111362	0.1510502403371304	0.9907662082514735	0.007204889031843	0.0207823960880195	0.0575296108291032	0.917843224940906	0.7263917202446292	0.99499355896475	0.6554621848739495
14171	0.8211403980634749	0.8518261352589919	0.5755444339239821	0.598106828938472	0.5184730743012952	0.3506142837856082	0.2289771160738902	0.2785401459854014	0.7906721656721656	0.6881061541174396	0.7365444100751215	0.7212279555845852	0.4753864138199766	0.3921513136172822	0.6202011812476929	0.9255111342622736	0.3429624170965364	0.7458105748151451	0.3955874241588527	0.8586127218032001	0.931166771183002	0.9324079884824098	0.9637044928547812	0.3434928600420648	0.924416135881104	0.9392092957347314	0.9339113132461626	0.908042744656918	0.9463068181818182	0.7565710359044837	0.8725388601036269	0.8319701535370928	0.2195979193026852	0.1625659050966608	0.9879041821487864	0.9778348859620944	0.9542628598582348	0.9547629578993928	0.987997323993546	0.6048694396534434	0.6015097024068292	0.8824643054350398	0.963678844519966	0.9975057050363528	0.9957707531312692	0.8402157332752234	0.838384925975774	0.7234769515867501	0.8563863588222834	0.6828008157715839	0.9962106858658584	0.6115153432458084
14173	0.7912449988232525	0.8547113961519487	0.5445942748994559	0.5589002133206921	0.3678856866069266	0.2975460122699386	0.2065375302663438	0.220269926152279	0.1808700986657123	0.1760114279883679	0.9321630918656414	0.9194377267230954	0.8512251456115686	0.8357277374226527	0.9005801266698601	0.2521787315500478	0.0078380400961046	0.7668718967229394	0.3680391228900457	0.9363962670495334	0.6230337522725476	0.9147151898734176	0.9606900898062076	0.0086438269655825	0.9417923009908008	0.980494480705026	0.9850841426347394	0.975391105642468	0.9760874447855058	0.7241095252592181	0.1402060316512391	0.9560723902938036	0.8689937134567196	0.7093551919822122	0.9855690801857196	0.9806803065813644	0.9585977257020796	0.9593718209562564	0.9953145498844256	0.1075994090062311	0.1122685911515531	0.8386289717287966	0.9217763926762758	0.240219521756174	0.9970257234726688	0.0507574574418241	0.0589979709692523	0.0793035219628017	0.8999151823579304	0.6811156246903795	0.993109151047409	0.5979445130854768
14175	0.9851705388037568	0.9792194627470856	0.9920119820269596	0.9875498007968128	0.9032581453634084	0.9856435643564356	0.885480572597137	0.7647727272727274	0.4656867165659663	0.3181859410430839	0.8352930535455861	0.8310363343475926	0.7288546057942416	0.6502853826061721	0.7855987824598116	0.5189635075764368	0.567014194196709	0.6957789326910888	0.9777694046721928	0.8972514030795797	0.536092882382635	0.9213836477987422	0.9489335006273526	0.5625629405840886	0.9360026693360028	0.969464105156724	0.9815658935514144	0.9629531970995384	0.9756311597137842	0.7358568365495629	0.0563029732274989	0.9345680681357308	0.9769439122679529	0.7840703971119133	0.9885616242493566	0.981075052169533	0.9796532454506376	0.9859104046242776	0.9971532275282898	0.4486711448598131	0.4409009653199857	0.9928057553956836	0.9684963043741668	0.7072368421052632	0.994288552272163	0.538433157053253	0.552443312719777	0.4728512609366958	0.8944954128440367	0.6968854678925237	0.996740287386908	0.5729000921195879
14177	0.7936227791504883	0.8491368830537321	0.568023598820059	0.5864787386526518	0.4742230787761984	0.326646211942412	0.2410725167580743	0.2807062765820338	0.8022909012318997	0.6838933448948623	0.7251974280412549	0.7192930026042779	0.4271138885346257	0.3802035576746745	0.5892564242755605	0.937862504264756	0.4932050246088298	0.5754549489569463	0.5361808307647145	0.8511321245770799	0.9252666421478484	0.9273718326458456	0.9583272193690388	0.4979054898214154	0.9207573632538568	0.9348943460879496	0.9366713681241184	0.9183331002656973	0.9502487562189056	0.766461076846141	0.8859431900946831	0.8446283349978599	0.1809764309764309	0.1093147433995847	0.983954857703631	0.9756747421917404	0.9496901740926528	0.956214899855872	0.9960899315738024	0.6070411985018727	0.5978916401078695	0.8775061124694377	0.964189367892092	0.9991020968679026	0.99442119944212	0.8575680502191677	0.8596027889287977	0.7320904539962023	0.8775123645164685	0.6689282747161451	0.9958884748811512	0.6453011302059142
14179	0.6574898785425102	0.7582508250825083	0.9853300733496332	0.9959415584415584	0.7758761206193969	0.8341423948220065	0.5263605442176871	0.5630630630630631	0.2807390817469204	0.1076768578442311	0.7125	0.6855423029762568	0.9035757777039743	0.8362285851204025	0.911730136342266	0.4430295648322444	0.5391072753017329	0.6991183578990366	0.9946341792656588	0.9176226037416276	0.5251545764773456	0.9311883195890226	0.9614788874671696	0.540399593633593	0.9400870706931104	0.9819119621281708	0.98472328310534	0.9889756231169544	0.9729844113705296	0.7188563097359468	0.0650156958493198	0.933448753462604	0.984188911704312	0.7808144936512853	0.6643937779671852	0.6498381877022653	0.6270281810418445	0.6365010799136068	0.6828492686029255	0.4033161068044789	0.6898828541001065	0.9838880644477422	0.9504032258064516	0.4787255495059488	0.9884844746041538	0.2058287795992714	0.2419583249039044	0.2364332836773781	0.8406461906661348	0.626229804133947	0.9955525719560292	0.5442477876106194
